order_id,order_date,customer_id,product_id,product_name,category,unit_price,quantity,discount,sales,cogs,profit,region
O202719,2025-02-13,C100154,P2019,Technology Item 19,Technology,1281.18,3,0.0,3843.54,2261.08,1582.46,Central
O202720,2024-07-31,C100732,P1001,Office Supplies Item 1,Office Supplies,53.51,4,0.05,203.34,124.88,78.46,South
O202721,2023-03-15,C100652,P3001,Furniture Item 1,Furniture,388.34,1,0.05,368.92,257.88,111.04,East
O202722,2024-07-18,C100468,P3005,Furniture Item 5,Furniture,764.38,3,0.0,2293.14,1110.37,1182.77,Central
O202723,2023-01-03,C100049,P5008,Accessories Item 8,Accessories,497.2,3,0.0,1491.6,1180.84,310.76,South
O202724,2024-03-05,C100654,P5018,Accessories Item 18,Accessories,1149.97,1,0.05,1092.47,778.22,314.25,East
O202725,2022-12-11,C100046,P5018,Accessories Item 18,Accessories,1149.97,2,0.0,2299.94,1068.44,1231.5,South
O202726,2025-08-23,C100675,P5008,Accessories Item 8,Accessories,497.2,2,0.15,845.24,375.65,469.59,South
O202727,2025-05-01,C100285,P4019,Consumables Item 19,Consumables,1074.49,2,0.15,1826.63,1413.78,412.85,East
O202728,2025-07-02,C100780,P5001,Accessories Item 1,Accessories,306.1,3,0.15,780.56,526.11,254.45,East
O202729,2023-11-03,C100628,P1013,Office Supplies Item 13,Office Supplies,945.16,5,0.0,4725.8,1963.22,2762.58,South
O202730,2025-05-06,C100082,P4011,Consumables Item 11,Consumables,470.52,1,0.0,470.52,214.93,255.59,West
O202731,2025-08-24,C100044,P1009,Office Supplies Item 9,Office Supplies,75.25,4,0.15,255.85,107.23,148.62,East
O202732,2023-07-02,C100706,P4003,Consumables Item 3,Consumables,171.17,2,0.0,342.34,270.32,72.02,West
O202733,2025-04-20,C100770,P5019,Accessories Item 19,Accessories,123.42,2,0.0,246.84,147.89,98.95,East
O202734,2023-04-15,C100955,P2003,Technology Item 3,Technology,1102.81,1,0.0,1102.81,644.99,457.82,South
O202735,2025-09-15,C100273,P3014,Furniture Item 14,Furniture,668.13,2,0.0,1336.26,1045.37,290.89,East
O202736,2025-09-06,C100394,P3007,Furniture Item 7,Furniture,469.52,2,0.05,892.09,536.91,355.18,West
O202737,2024-10-28,C100786,P2019,Technology Item 19,Technology,1281.18,2,0.15,2178.01,1322.27,855.74,Central
O202738,2024-02-26,C100790,P5007,Accessories Item 7,Accessories,687.81,2,0.1,1238.06,982.57,255.49,South
O202739,2024-04-26,C100595,P2006,Technology Item 6,Technology,1048.28,2,0.05,1991.73,885.47,1106.26,South
O202740,2025-05-19,C100058,P1001,Office Supplies Item 1,Office Supplies,53.51,3,0.0,160.53,127.51,33.02,West
O202741,2023-12-05,C100565,P1014,Office Supplies Item 14,Office Supplies,962.37,5,0.0,4811.85,2243.63,2568.22,South
O202742,2024-07-11,C100001,P5016,Accessories Item 16,Accessories,1442.31,7,0.0,10096.17,5948.31,4147.86,West
O202743,2025-03-28,C100216,P4014,Consumables Item 14,Consumables,1259.98,2,0.0,2519.96,1348.29,1171.67,Central
O202744,2023-02-09,C100317,P4005,Consumables Item 5,Consumables,1091.68,2,0.0,2183.36,1707.76,475.6,West
O202745,2025-03-29,C100228,P4009,Consumables Item 9,Consumables,98.0,3,0.05,279.3,165.96,113.34,South
O202746,2025-02-07,C100473,P4007,Consumables Item 7,Consumables,334.97,2,0.0,669.94,274.14,395.8,Central
O202747,2024-11-28,C100484,P3009,Furniture Item 9,Furniture,1285.97,1,0.2,1028.78,502.74,526.04,East
O202748,2023-04-12,C100766,P3010,Furniture Item 10,Furniture,702.98,2,0.2,1124.77,643.73,481.04,East
O202749,2024-03-16,C100671,P3018,Furniture Item 18,Furniture,1136.61,3,0.0,3409.83,2286.48,1123.35,South
O202750,2024-04-30,C100287,P3013,Furniture Item 13,Furniture,1077.46,1,0.0,1077.46,673.16,404.3,South
O202751,2023-11-16,C100511,P5011,Accessories Item 11,Accessories,385.85,2,0.1,694.53,513.93,180.6,West
O202752,2025-03-19,C100578,P3017,Furniture Item 17,Furniture,715.82,3,0.2,1717.97,1256.48,461.49,West
O202753,2025-04-23,C100915,P5006,Accessories Item 6,Accessories,15.68,3,0.15,39.98,25.44,14.54,South
O202754,2025-07-29,C100821,P1018,Office Supplies Item 18,Office Supplies,982.11,6,0.0,5892.66,3703.69,2188.97,East
O202755,2024-07-01,C100972,P1016,Office Supplies Item 16,Office Supplies,1112.6,1,0.0,1112.6,568.83,543.77,East
O202756,2023-09-03,C100458,P1002,Office Supplies Item 2,Office Supplies,357.2,3,0.0,1071.6,839.24,232.36,Central
O202757,2022-12-25,C100095,P1013,Office Supplies Item 13,Office Supplies,945.16,4,0.0,3780.64,1628.47,2152.17,East
O202758,2025-07-10,C100493,P3005,Furniture Item 5,Furniture,764.38,2,0.0,1528.76,854.29,674.47,West
O202759,2023-09-29,C100765,P4020,Consumables Item 20,Consumables,1460.03,2,0.1,2628.05,1745.9,882.15,East
O202760,2023-03-07,C100150,P4012,Consumables Item 12,Consumables,605.54,5,0.0,3027.7,2356.35,671.35,Central
O202761,2024-10-05,C100023,P3003,Furniture Item 3,Furniture,200.93,2,0.1,361.67,217.22,144.45,East
O202762,2023-07-01,C100756,P4012,Consumables Item 12,Consumables,605.54,4,0.0,2422.16,1836.89,585.27,East
O202763,2024-06-22,C100215,P3014,Furniture Item 14,Furniture,668.13,3,0.0,2004.39,885.78,1118.61,East
O202764,2024-03-17,C100399,P4014,Consumables Item 14,Consumables,1259.98,5,0.0,6299.9,3859.53,2440.37,West
O202765,2024-06-26,C100410,P5017,Accessories Item 17,Accessories,955.69,4,0.0,3822.76,2012.38,1810.38,East
O202766,2023-08-30,C100131,P2011,Technology Item 11,Technology,4293.44,4,0.1,15456.38,11101.99,4354.39,East
O202767,2023-06-23,C100855,P4016,Consumables Item 16,Consumables,924.52,7,0.0,6471.64,3740.59,2731.05,West
O202768,2025-09-27,C100148,P1009,Office Supplies Item 9,Office Supplies,75.25,3,0.15,191.89,113.23,78.66,East
O202769,2023-03-19,C100381,P4013,Consumables Item 13,Consumables,756.61,4,0.2,2421.15,1031.2,1389.95,East
O202770,2023-05-14,C100109,P3008,Furniture Item 8,Furniture,774.16,1,0.1,696.74,400.77,295.97,Central
O202771,2024-08-08,C100552,P1018,Office Supplies Item 18,Office Supplies,982.11,2,0.0,1964.22,849.19,1115.03,South
O202772,2022-11-01,C100121,P5014,Accessories Item 14,Accessories,784.72,4,0.0,3138.88,1631.67,1507.21,Central
O202773,2024-05-14,C100295,P5016,Accessories Item 16,Accessories,1442.31,4,0.0,5769.24,2600.5,3168.74,Central
O202774,2024-10-13,C100120,P5007,Accessories Item 7,Accessories,687.81,1,0.0,687.81,367.15,320.66,South
O202775,2023-12-18,C100456,P1011,Office Supplies Item 11,Office Supplies,610.7,4,0.2,1954.24,959.44,994.8,East
O202776,2024-04-21,C100530,P4002,Consumables Item 2,Consumables,643.15,3,0.0,1929.45,991.88,937.57,West
O202777,2024-01-03,C100169,P5004,Accessories Item 4,Accessories,566.9,6,0.1,3061.26,1406.2,1655.06,Central
O202778,2023-06-23,C100710,P1019,Office Supplies Item 19,Office Supplies,414.61,5,0.1,1865.74,1074.37,791.37,West
O202779,2023-10-15,C100923,P5020,Accessories Item 20,Accessories,75.35,3,0.2,180.84,108.33,72.51,Central
O202780,2023-12-01,C100996,P5010,Accessories Item 10,Accessories,678.1,2,0.0,1356.2,996.34,359.86,Central
O202781,2023-12-21,C100143,P4014,Consumables Item 14,Consumables,1259.98,2,0.0,2519.96,1551.11,968.85,South
O202782,2025-05-04,C100037,P2004,Technology Item 4,Technology,1323.25,2,0.0,2646.5,1300.76,1345.74,South
O202783,2025-10-10,C100698,P1013,Office Supplies Item 13,Office Supplies,945.16,4,0.1,3402.58,2362.61,1039.97,East
O202784,2023-01-20,C100261,P3006,Furniture Item 6,Furniture,1126.74,3,0.0,3380.22,1753.99,1626.23,East
O202785,2022-12-06,C100231,P3013,Furniture Item 13,Furniture,1077.46,1,0.0,1077.46,756.98,320.48,East
O202786,2025-10-26,C100254,P5018,Accessories Item 18,Accessories,1149.97,1,0.0,1149.97,638.08,511.89,East
O202787,2024-08-02,C100329,P2009,Technology Item 9,Technology,2991.89,3,0.0,8975.67,5434.5,3541.17,Central
O202788,2025-03-31,C100903,P2016,Technology Item 16,Technology,1535.17,2,0.0,3070.34,1846.82,1223.52,West
O202789,2024-11-26,C100297,P4011,Consumables Item 11,Consumables,470.52,4,0.0,1882.08,1472.27,409.81,South
O202790,2024-07-15,C100980,P5014,Accessories Item 14,Accessories,784.72,4,0.15,2668.05,1231.21,1436.84,East
O202791,2024-02-11,C100010,P1017,Office Supplies Item 17,Office Supplies,816.15,1,0.0,816.15,632.86,183.29,East
O202792,2023-10-22,C100446,P3008,Furniture Item 8,Furniture,774.16,6,0.1,4180.46,2611.93,1568.53,South
O202793,2024-10-09,C100922,P4017,Consumables Item 17,Consumables,267.63,3,0.05,762.75,608.27,154.48,Central
O202794,2025-08-16,C100836,P2004,Technology Item 4,Technology,1323.25,2,0.0,2646.5,1665.32,981.18,West
O202795,2025-04-20,C100230,P3014,Furniture Item 14,Furniture,668.13,3,0.1,1803.95,1195.21,608.74,Central
O202796,2024-09-03,C100536,P5015,Accessories Item 15,Accessories,191.35,2,0.0,382.7,267.82,114.88,East
O202797,2024-01-13,C100078,P5011,Accessories Item 11,Accessories,385.85,4,0.05,1466.23,1068.46,397.77,Central
O202798,2024-04-14,C100425,P5005,Accessories Item 5,Accessories,1231.71,4,0.05,4680.5,2766.29,1914.21,West
O202799,2023-03-07,C100193,P1001,Office Supplies Item 1,Office Supplies,53.51,1,0.05,50.83,34.13,16.7,East
O202800,2023-05-24,C100401,P4019,Consumables Item 19,Consumables,1074.49,5,0.0,5372.45,3470.35,1902.1,East
O202801,2022-11-29,C100109,P4007,Consumables Item 7,Consumables,334.97,2,0.0,669.94,377.07,292.87,South
O202802,2024-01-19,C100792,P1006,Office Supplies Item 6,Office Supplies,309.21,2,0.1,556.58,405.37,151.21,West
O202803,2025-06-23,C100923,P4018,Consumables Item 18,Consumables,772.22,1,0.05,733.61,349.92,383.69,Central
O202804,2024-02-07,C100263,P3015,Furniture Item 15,Furniture,1408.62,6,0.1,7606.55,3551.14,4055.41,Central
O202805,2023-03-31,C100329,P2018,Technology Item 18,Technology,362.51,3,0.05,1033.15,717.6,315.55,West
O202806,2023-06-28,C100363,P2013,Technology Item 13,Technology,2603.81,1,0.0,2603.81,1705.48,898.33,East
O202807,2023-07-24,C100867,P1008,Office Supplies Item 8,Office Supplies,1378.19,4,0.0,5512.76,2905.58,2607.18,South
O202808,2025-05-01,C100378,P5010,Accessories Item 10,Accessories,678.1,4,0.05,2576.78,1685.35,891.43,Central
O202809,2024-03-11,C100780,P4019,Consumables Item 19,Consumables,1074.49,4,0.1,3868.16,2739.66,1128.5,West
O202810,2024-09-15,C100341,P4018,Consumables Item 18,Consumables,772.22,3,0.0,2316.66,1127.72,1188.94,West
O202811,2023-04-07,C100259,P1020,Office Supplies Item 20,Office Supplies,891.62,3,0.0,2674.86,1692.0,982.86,Central
O202812,2023-04-21,C100335,P3015,Furniture Item 15,Furniture,1408.62,2,0.0,2817.24,2056.21,761.03,East
O202813,2024-03-08,C100085,P3008,Furniture Item 8,Furniture,774.16,4,0.0,3096.64,1748.04,1348.6,Central
O202814,2025-06-27,C100522,P5003,Accessories Item 3,Accessories,117.58,2,0.0,235.16,147.84,87.32,Central
O202815,2024-09-06,C100801,P3016,Furniture Item 16,Furniture,445.94,4,0.0,1783.76,769.54,1014.22,East
O202816,2024-08-20,C100814,P5017,Accessories Item 17,Accessories,955.69,1,0.0,955.69,699.74,255.95,Central
O202817,2025-04-21,C100571,P5020,Accessories Item 20,Accessories,75.35,4,0.0,301.4,216.54,84.86,South
O202818,2024-08-27,C100308,P5008,Accessories Item 8,Accessories,497.2,1,0.1,447.48,260.66,186.82,East
O202819,2023-11-02,C100262,P1010,Office Supplies Item 10,Office Supplies,511.53,3,0.0,1534.59,687.03,847.56,East
O202820,2024-05-03,C100898,P3012,Furniture Item 12,Furniture,806.55,4,0.0,3226.2,2142.71,1083.49,Central
O202821,2024-08-04,C100797,P3010,Furniture Item 10,Furniture,702.98,2,0.05,1335.66,840.39,495.27,East
O202822,2023-07-13,C100631,P2014,Technology Item 14,Technology,3038.06,1,0.1,2734.25,2099.34,634.91,South
O202823,2023-05-27,C100680,P2016,Technology Item 16,Technology,1535.17,4,0.0,6140.68,3143.56,2997.12,West
O202824,2024-01-24,C100865,P4001,Consumables Item 1,Consumables,1495.23,4,0.15,5083.78,2099.25,2984.53,South
O202825,2023-02-03,C100701,P5020,Accessories Item 20,Accessories,75.35,3,0.0,226.05,113.45,112.6,Central
O202826,2025-02-16,C100452,P1016,Office Supplies Item 16,Office Supplies,1112.6,4,0.0,4450.4,2541.9,1908.5,East
O202827,2024-02-21,C100251,P4019,Consumables Item 19,Consumables,1074.49,3,0.0,3223.47,1489.82,1733.65,West
O202828,2024-09-13,C100324,P1018,Office Supplies Item 18,Office Supplies,982.11,2,0.05,1866.01,1477.68,388.33,West
O202829,2024-12-01,C100925,P4011,Consumables Item 11,Consumables,470.52,4,0.0,1882.08,920.26,961.82,South
O202830,2023-05-09,C100229,P3007,Furniture Item 7,Furniture,469.52,5,0.0,2347.6,1575.58,772.02,South
O202831,2024-10-11,C100702,P5006,Accessories Item 6,Accessories,15.68,1,0.0,15.68,9.12,6.56,Central
O202832,2024-11-25,C100828,P2012,Technology Item 12,Technology,3897.09,1,0.0,3897.09,2424.22,1472.87,East
O202833,2025-02-13,C100636,P3003,Furniture Item 3,Furniture,200.93,3,0.0,602.79,466.0,136.79,West
O202834,2023-03-13,C100596,P5003,Accessories Item 3,Accessories,117.58,5,0.0,587.9,360.16,227.74,East
O202835,2022-12-25,C100297,P2020,Technology Item 20,Technology,2640.06,2,0.0,5280.12,2756.7,2523.42,East
O202836,2024-03-24,C100727,P4005,Consumables Item 5,Consumables,1091.68,5,0.1,4912.56,2398.93,2513.63,West
O202837,2024-08-31,C100237,P2015,Technology Item 15,Technology,89.72,3,0.0,269.16,203.7,65.46,East
O202838,2023-12-15,C100978,P4009,Consumables Item 9,Consumables,98.0,3,0.05,279.3,221.96,57.34,South
O202839,2025-07-14,C100625,P3010,Furniture Item 10,Furniture,702.98,3,0.0,2108.94,1056.02,1052.92,East
O202840,2024-11-03,C100217,P1012,Office Supplies Item 12,Office Supplies,362.33,4,0.2,1159.46,798.61,360.85,Central
O202841,2023-07-17,C100833,P4016,Consumables Item 16,Consumables,924.52,2,0.1,1664.14,1002.31,661.83,West
O202842,2023-08-26,C100246,P5005,Accessories Item 5,Accessories,1231.71,3,0.1,3325.62,2259.54,1066.08,South
O202843,2024-05-14,C100448,P3018,Furniture Item 18,Furniture,1136.61,10,0.05,10797.79,8483.67,2314.12,Central
O202844,2023-08-24,C100847,P5003,Accessories Item 3,Accessories,117.58,2,0.0,235.16,120.03,115.13,Central
O202845,2023-10-28,C100319,P4003,Consumables Item 3,Consumables,171.17,2,0.0,342.34,238.26,104.08,West
O202846,2024-06-11,C100994,P4013,Consumables Item 13,Consumables,756.61,2,0.1,1361.9,783.34,578.56,South
O202847,2023-03-07,C100432,P3009,Furniture Item 9,Furniture,1285.97,3,0.0,3857.91,2550.13,1307.78,East
O202848,2023-05-16,C100404,P2016,Technology Item 16,Technology,1535.17,2,0.0,3070.34,1727.56,1342.78,West
O202849,2023-06-09,C100886,P3014,Furniture Item 14,Furniture,668.13,3,0.05,1904.17,1301.18,602.99,South
O202850,2025-07-22,C100037,P3007,Furniture Item 7,Furniture,469.52,5,0.0,2347.6,1255.97,1091.63,South
O202851,2023-01-30,C100576,P2012,Technology Item 12,Technology,3897.09,2,0.15,6625.05,3944.17,2680.88,East
O202852,2023-12-16,C100731,P5019,Accessories Item 19,Accessories,123.42,2,0.1,222.16,151.85,70.31,Central
O202853,2022-11-08,C100342,P5015,Accessories Item 15,Accessories,191.35,3,0.05,545.35,227.46,317.89,West
O202854,2024-04-27,C100389,P3013,Furniture Item 13,Furniture,1077.46,3,0.0,3232.38,1717.16,1515.22,Central
O202855,2024-02-11,C100034,P2012,Technology Item 12,Technology,3897.09,4,0.05,14808.94,9158.94,5650.0,Central
O202856,2023-09-16,C100039,P4002,Consumables Item 2,Consumables,643.15,3,0.0,1929.45,829.0,1100.45,East
O202857,2023-07-27,C100579,P2017,Technology Item 17,Technology,3583.54,2,0.0,7167.08,4882.66,2284.42,South
O202858,2022-12-31,C100209,P5016,Accessories Item 16,Accessories,1442.31,3,0.15,3677.89,2667.63,1010.26,East
O202859,2025-01-05,C100830,P2018,Technology Item 18,Technology,362.51,3,0.0,1087.53,506.06,581.47,South
O202860,2024-05-06,C100856,P2010,Technology Item 10,Technology,545.3,2,0.1,981.54,680.59,300.95,South
O202861,2025-05-14,C100152,P3018,Furniture Item 18,Furniture,1136.61,5,0.1,5114.74,3367.95,1746.79,East
O202862,2024-08-22,C100899,P2012,Technology Item 12,Technology,3897.09,4,0.2,12470.69,7037.85,5432.84,Central
O202863,2024-10-16,C100365,P4006,Consumables Item 6,Consumables,1311.65,4,0.0,5246.6,2444.89,2801.71,East
O202864,2024-12-18,C100199,P3011,Furniture Item 11,Furniture,542.78,3,0.0,1628.34,1273.28,355.06,East
O202865,2023-05-13,C100601,P1011,Office Supplies Item 11,Office Supplies,610.7,1,0.15,519.1,303.99,215.11,South
O202866,2024-02-25,C100760,P3019,Furniture Item 19,Furniture,1035.24,3,0.1,2795.15,1323.38,1471.77,East
O202867,2025-03-04,C100835,P1020,Office Supplies Item 20,Office Supplies,891.62,5,0.1,4012.29,2757.51,1254.78,West
O202868,2024-03-12,C100079,P2017,Technology Item 17,Technology,3583.54,2,0.1,6450.37,4148.61,2301.76,South
O202869,2023-05-31,C100477,P4013,Consumables Item 13,Consumables,756.61,3,0.0,2269.83,1648.98,620.85,East
O202870,2024-08-26,C100434,P3009,Furniture Item 9,Furniture,1285.97,1,0.0,1285.97,1026.77,259.2,Central
O202871,2024-08-31,C100797,P1019,Office Supplies Item 19,Office Supplies,414.61,3,0.0,1243.83,519.85,723.98,Central
O202872,2023-06-09,C100842,P3015,Furniture Item 15,Furniture,1408.62,5,0.05,6690.94,4655.06,2035.88,Central
O202873,2023-07-31,C100032,P2020,Technology Item 20,Technology,2640.06,3,0.0,7920.18,6301.71,1618.47,South
O202874,2023-08-06,C100087,P1007,Office Supplies Item 7,Office Supplies,1432.06,3,0.05,4081.37,2511.24,1570.13,West
O202875,2025-01-24,C100551,P1005,Office Supplies Item 5,Office Supplies,367.17,2,0.0,734.34,503.96,230.38,Central
O202876,2023-08-03,C100393,P3002,Furniture Item 2,Furniture,1401.3,3,0.0,4203.9,2423.31,1780.59,South
O202877,2025-08-01,C100613,P5008,Accessories Item 8,Accessories,497.2,4,0.0,1988.8,1079.34,909.46,South
O202878,2024-03-28,C100244,P3008,Furniture Item 8,Furniture,774.16,5,0.05,3677.26,2495.33,1181.93,West
O202879,2025-05-11,C100232,P1007,Office Supplies Item 7,Office Supplies,1432.06,7,0.15,8520.76,6776.01,1744.75,Central
O202880,2024-08-03,C100910,P1011,Office Supplies Item 11,Office Supplies,610.7,2,0.1,1099.26,480.01,619.25,Central
O202881,2024-03-19,C100580,P4013,Consumables Item 13,Consumables,756.61,1,0.0,756.61,430.4,326.21,South
O202882,2024-06-12,C100192,P3009,Furniture Item 9,Furniture,1285.97,1,0.0,1285.97,998.23,287.74,West
O202883,2024-12-11,C100916,P2010,Technology Item 10,Technology,545.3,2,0.1,981.54,436.9,544.64,East
O202884,2024-11-09,C100540,P3001,Furniture Item 1,Furniture,388.34,1,0.0,388.34,256.45,131.89,West
O202885,2024-09-05,C100270,P1003,Office Supplies Item 3,Office Supplies,468.91,4,0.0,1875.64,1072.99,802.65,Central
O202886,2025-08-10,C100940,P5006,Accessories Item 6,Accessories,15.68,3,0.0,47.04,25.91,21.13,Central
O202887,2023-03-08,C100738,P2020,Technology Item 20,Technology,2640.06,2,0.0,5280.12,2554.39,2725.73,Central
O202888,2024-03-17,C100077,P3011,Furniture Item 11,Furniture,542.78,2,0.0,1085.56,510.79,574.77,West
O202889,2025-04-20,C100735,P5004,Accessories Item 4,Accessories,566.9,2,0.0,1133.8,687.67,446.13,East
O202890,2024-04-26,C100993,P2012,Technology Item 12,Technology,3897.09,1,0.0,3897.09,2147.2,1749.89,East
O202891,2024-03-06,C100884,P3008,Furniture Item 8,Furniture,774.16,2,0.0,1548.32,923.76,624.56,West
O202892,2025-09-10,C100167,P4011,Consumables Item 11,Consumables,470.52,4,0.05,1787.98,855.32,932.66,East
O202893,2024-10-14,C100284,P4011,Consumables Item 11,Consumables,470.52,4,0.0,1882.08,1016.48,865.6,South
O202894,2024-12-30,C100704,P1020,Office Supplies Item 20,Office Supplies,891.62,2,0.0,1783.24,1424.04,359.2,East
O202895,2023-12-21,C100089,P5009,Accessories Item 9,Accessories,83.46,5,0.05,396.43,216.94,179.49,Central
O202896,2023-03-28,C100544,P2015,Technology Item 15,Technology,89.72,4,0.2,287.1,162.24,124.86,East
O202897,2025-06-27,C100649,P2004,Technology Item 4,Technology,1323.25,1,0.0,1323.25,539.82,783.43,East
O202898,2022-11-29,C100156,P2020,Technology Item 20,Technology,2640.06,3,0.0,7920.18,4374.56,3545.62,East
O202899,2023-09-04,C100250,P4017,Consumables Item 17,Consumables,267.63,4,0.0,1070.52,755.1,315.42,Central
O202900,2023-04-11,C100095,P3012,Furniture Item 12,Furniture,806.55,5,0.05,3831.11,2322.57,1508.54,West
O202901,2025-03-18,C100017,P2019,Technology Item 19,Technology,1281.18,3,0.2,3074.83,2038.05,1036.78,East
O202902,2025-03-01,C100117,P4008,Consumables Item 8,Consumables,241.88,4,0.0,967.52,602.4,365.12,West
O202903,2022-12-31,C100983,P4001,Consumables Item 1,Consumables,1495.23,1,0.1,1345.71,595.07,750.64,Central
O202904,2023-03-05,C100333,P4016,Consumables Item 16,Consumables,924.52,3,0.0,2773.56,1477.91,1295.65,Central
O202905,2025-10-30,C100823,P5001,Accessories Item 1,Accessories,306.1,2,0.0,612.2,414.88,197.32,East
O202906,2025-02-15,C100522,P4005,Consumables Item 5,Consumables,1091.68,4,0.15,3711.71,2298.2,1413.51,South
O202907,2024-02-09,C100080,P4002,Consumables Item 2,Consumables,643.15,2,0.0,1286.3,861.8,424.5,East
O202908,2023-07-01,C100646,P5001,Accessories Item 1,Accessories,306.1,5,0.0,1530.5,832.7,697.8,South
