ticket_id,created_at,resolved_at,priority,status,assigned_agent,resolution_hours,sla_met,category
T301610,2023-07-19,2023-07-19 08:13:19.185293449,High,Closed,Agent_10,8.22,1,HR
T301611,2025-08-23,2025-08-24 02:47:58.561501266,Medium,Resolved,Agent_15,26.8,1,HR
T301612,2024-12-11,2024-12-11 12:31:43.415011412,Medium,Resolved,Agent_6,12.53,1,Technical
T301613,2024-01-21,2024-01-28 04:07:43.863986745,Low,Resolved,Agent_13,172.13,0,HR
T301614,2024-12-12,2024-12-14 12:54:29.384725301,Low,Resolved,Agent_3,60.91,1,Logistics
T301615,2024-02-22,2024-02-24 17:15:31.318373967,Medium,Resolved,Agent_8,65.26,0,Billing
T301616,2024-05-22,2024-05-22 14:18:31.350521922,Critical,Resolved,Agent_7,14.31,0,Other
T301617,2025-03-16,2025-03-16 06:46:41.905515111,Low,Resolved,Agent_5,6.78,1,Billing
T301618,2024-06-17,2024-06-18 02:30:30.298043557,Medium,Resolved,Agent_18,26.51,1,Technical
T301619,2024-01-14,2024-01-14 10:53:47.454315852,High,Resolved,Agent_16,10.9,1,Technical
T301620,2023-05-19,2023-05-19 02:42:24.407163288,Low,Open,Agent_9,2.71,1,Logistics
T301621,2024-08-29,2024-08-29 04:35:26.596140057,High,Resolved,Agent_11,4.59,1,Logistics
T301622,2025-05-22,2025-05-22 18:21:19.745298400,Medium,Resolved,Agent_19,18.36,1,Technical
T301623,2023-08-06,2023-08-06 19:03:57.455662662,Medium,Escalated,Agent_14,19.07,1,Technical
T301624,2023-08-21,2023-08-22 16:22:41.618978905,Medium,Closed,Agent_7,40.38,1,Billing
T301625,2023-05-24,2023-05-25 18:31:15.297401786,Low,Resolved,Agent_12,42.52,1,Billing
T301626,2025-03-26,2025-03-26 15:04:45.843041401,Medium,Resolved,Agent_19,15.08,1,HR
T301627,2023-01-24,2023-01-26 18:55:11.338668715,Low,Resolved,Agent_8,66.92,1,Logistics
T301628,2023-08-20,2023-08-21 16:36:36.042033682,Low,Escalated,Agent_5,40.61,1,Technical
T301629,2023-11-25,2023-11-27 03:38:58.762784899,Medium,Resolved,Agent_6,51.65,0,Billing
T301630,2023-12-16,2023-12-20 17:13:19.555799674,Low,Resolved,Agent_11,113.22,0,Technical
T301631,2024-03-23,2024-03-23 22:15:20.521300775,Medium,Resolved,Agent_3,22.26,1,Technical
T301632,2024-07-10,2024-07-10 19:56:28.295072545,Medium,Closed,Agent_11,19.94,1,Logistics
T301633,2025-10-16,2025-10-17 04:59:52.710628826,Medium,Resolved,Agent_12,29.0,1,Billing
T301634,2023-01-31,2023-01-31 15:30:51.119254803,High,Resolved,Agent_1,15.51,1,Technical
T301635,2024-12-23,2024-12-25 14:20:50.208460725,Low,Resolved,Agent_4,62.35,1,Technical
T301636,2024-05-24,2024-05-25 22:32:00.089915789,Low,Resolved,Agent_20,46.53,1,Other
T301637,2024-12-10,2024-12-12 21:04:03.472130848,Low,Resolved,Agent_1,69.07,1,Billing
T301638,2023-05-12,2023-05-12 03:44:05.562789603,Medium,Closed,Agent_6,3.73,1,Billing
T301639,2024-10-07,2024-10-07 20:40:34.446166124,High,Closed,Agent_2,20.68,1,Other
T301640,2024-08-31,2024-08-31 17:50:28.128930082,Low,Resolved,Agent_13,17.84,1,Technical
T301641,2025-04-22,2025-04-24 04:03:06.180504166,Medium,Closed,Agent_16,52.05,0,Logistics
T301642,2025-09-25,2025-09-25 06:47:07.596860734,Low,Resolved,Agent_11,6.79,1,Logistics
T301643,2024-07-16,2024-07-16 01:00:00.000000000,Medium,Resolved,Agent_14,1.0,1,Technical
T301644,2024-11-10,2024-11-10 01:00:00.000000000,Low,Closed,Agent_6,1.0,1,Technical
T301645,2023-05-16,2023-05-16 11:19:27.799490662,Low,Resolved,Agent_16,11.32,1,Technical
T301646,2023-08-17,2023-08-17 05:47:51.472794680,Low,Resolved,Agent_17,5.8,1,Logistics
T301647,2024-12-05,2024-12-06 14:44:51.216142815,Low,Resolved,Agent_10,38.75,1,HR
T301648,2025-10-01,2025-10-01 03:34:11.087585026,Critical,Resolved,Agent_13,3.57,1,Logistics
T301649,2025-08-07,2025-08-08 20:42:49.818250288,Low,Closed,Agent_13,44.71,1,Technical
T301650,2023-01-27,2023-01-27 10:16:20.367901195,Low,Resolved,Agent_2,10.27,1,Technical
T301651,2023-04-25,2023-04-25 08:24:38.221909011,Critical,Resolved,Agent_1,8.41,0,Technical
T301652,2025-05-15,2025-05-15 22:37:38.927407078,Medium,Resolved,Agent_1,22.63,1,Other
T301653,2023-08-05,2023-08-05 11:59:58.909538014,Low,Closed,Agent_7,12.0,1,HR
T301654,2023-12-29,2023-12-29 12:13:00.669472314,Medium,Resolved,Agent_13,12.22,1,Technical
T301655,2022-12-03,2022-12-05 12:47:44.523699710,Low,Resolved,Agent_17,60.8,1,Technical
T301656,2025-09-17,2025-09-17 13:41:13.630948870,High,Closed,Agent_9,13.69,1,Logistics
T301657,2023-05-28,2023-05-29 15:39:46.221575072,Low,Closed,Agent_13,39.66,1,Technical
T301658,2024-06-24,2024-06-24 23:11:04.266668681,Critical,Resolved,Agent_16,23.18,0,Technical
T301659,2023-07-06,2023-07-06 06:47:06.870338336,Low,Resolved,Agent_5,6.79,1,Technical
T301660,2025-02-24,2025-02-24 16:04:45.911823509,Medium,Resolved,Agent_7,16.08,1,Technical
T301661,2024-12-29,2024-12-29 23:28:41.549259875,Medium,Escalated,Agent_1,23.48,1,Billing
T301662,2022-11-18,2022-11-23 02:53:16.470046742,Medium,Closed,Agent_8,122.89,0,Billing
T301663,2023-06-01,2023-06-02 13:32:40.050138849,Low,Closed,Agent_6,37.54,1,Billing
T301664,2024-03-28,2024-03-28 07:00:31.410065607,High,Resolved,Agent_12,7.01,1,Technical
T301665,2025-03-06,2025-03-11 02:37:48.600687442,Low,Closed,Agent_2,122.63,0,Billing
T301666,2025-05-10,2025-05-11 09:53:16.013449097,Low,Resolved,Agent_1,33.89,1,Technical
T301667,2025-01-15,2025-01-17 19:12:53.510687028,Medium,Closed,Agent_15,67.21,0,Billing
T301668,2025-09-06,2025-09-08 18:37:14.780113071,Low,Resolved,Agent_17,66.62,1,Technical
T301669,2024-04-11,2024-04-11 08:49:18.968509110,Low,Closed,Agent_20,8.82,1,Technical
T301670,2023-04-26,2023-04-26 08:47:50.924650474,Low,Resolved,Agent_3,8.8,1,Other
T301671,2023-08-25,2023-08-25 18:22:08.341120637,Low,Resolved,Agent_6,18.37,1,Technical
T301672,2025-10-22,2025-10-22 03:21:47.089285034,Low,Resolved,Agent_16,3.36,1,Billing
T301673,2025-07-25,2025-07-25 04:41:32.662028353,Critical,Resolved,Agent_10,4.69,1,Technical
T301674,2025-01-05,2025-01-06 23:08:33.290301505,Medium,Resolved,Agent_13,47.14,1,HR
T301675,2023-10-29,2023-10-29 03:03:54.720116349,Critical,Resolved,Agent_8,3.07,1,Technical
T301676,2024-07-08,2024-07-08 12:32:25.038974640,High,Resolved,Agent_17,12.54,1,Technical
T301677,2023-07-26,2023-08-02 23:28:24.156978377,Low,Resolved,Agent_7,191.47,0,Other
T301678,2024-03-14,2024-03-14 10:20:11.095679982,Low,Resolved,Agent_5,10.34,1,Technical
T301679,2025-05-02,2025-05-02 21:16:36.963906603,Low,Resolved,Agent_8,21.28,1,Other
T301680,2023-06-05,2023-06-05 01:00:00.000000000,High,Resolved,Agent_1,1.0,1,HR
T301681,2024-08-07,2024-08-07 06:19:54.698006362,Medium,Resolved,Agent_2,6.33,1,Logistics
T301682,2025-08-01,2025-08-04 00:33:05.911793108,Low,Resolved,Agent_4,72.55,0,Technical
T301683,2024-04-29,2024-04-29 06:24:46.746742453,Critical,Escalated,Agent_1,6.41,0,Technical
T301684,2024-10-23,2024-10-24 12:45:29.357875662,Medium,Open,Agent_10,36.76,1,Logistics
T301685,2025-06-25,2025-06-25 13:17:39.607704386,Medium,Resolved,Agent_3,13.29,1,Technical
T301686,2024-09-23,2024-09-25 15:51:36.394743574,Low,Resolved,Agent_2,63.86,1,Technical
T301687,2024-12-23,2024-12-24 19:55:43.805569396,Low,Closed,Agent_7,43.93,1,Billing
T301688,2025-05-10,2025-05-10 09:33:17.533461718,Medium,Open,Agent_2,9.55,1,Technical
T301689,2025-08-17,2025-08-17 12:45:40.192904598,Medium,Closed,Agent_6,12.76,1,Technical
T301690,2022-11-27,2022-11-27 18:42:22.346999395,Medium,Resolved,Agent_8,18.71,1,Technical
T301691,2023-07-20,2023-07-21 13:36:07.043765481,High,Closed,Agent_3,37.6,0,Technical
T301692,2024-08-08,2024-08-13 08:35:15.717667068,Low,Closed,Agent_19,128.59,0,Technical
T301693,2024-09-19,2024-09-27 14:33:46.511368019,Low,Resolved,Agent_9,206.56,0,Logistics
T301694,2024-04-05,2024-04-05 01:00:00.000000000,Medium,Resolved,Agent_1,1.0,1,Technical
T301695,2024-07-16,2024-07-17 06:18:38.365138677,Medium,Closed,Agent_8,30.31,1,Technical
T301696,2023-07-25,2023-07-29 12:01:29.663284608,Low,Closed,Agent_6,108.02,0,Logistics
T301697,2024-12-17,2024-12-17 16:07:55.048305382,High,Resolved,Agent_2,16.13,1,HR
T301698,2024-08-29,2024-08-29 12:55:29.929725156,Medium,Closed,Agent_14,12.92,1,Technical
T301699,2022-12-24,2022-12-25 06:57:55.625173000,Medium,Resolved,Agent_1,30.97,1,Other
T301700,2024-12-13,2024-12-14 04:11:12.779501600,Low,Resolved,Agent_7,28.19,1,Technical
T301701,2023-11-30,2023-12-02 12:07:02.971603079,Low,Resolved,Agent_11,60.12,1,Technical
T301702,2024-03-26,2024-03-26 09:05:39.631093112,Critical,Resolved,Agent_16,9.09,0,Logistics
T301703,2025-01-09,2025-01-10 20:27:56.313219451,Medium,Resolved,Agent_2,44.47,1,Billing
T301704,2023-09-21,2023-09-21 15:37:28.255155912,High,Resolved,Agent_18,15.62,1,HR
T301705,2023-02-04,2023-02-04 08:22:12.141268443,Low,Closed,Agent_19,8.37,1,Technical
T301706,2023-04-23,2023-04-28 12:09:16.917858856,Low,Closed,Agent_10,132.15,0,Logistics
T301707,2023-10-10,2023-10-10 11:31:15.895224404,Low,Resolved,Agent_4,11.52,1,Technical
T301708,2023-05-24,2023-05-24 21:14:23.201653867,Low,Resolved,Agent_3,21.24,1,Billing
T301709,2022-12-25,2022-12-25 13:27:12.014604881,Medium,Closed,Agent_13,13.45,1,Logistics
T301710,2024-10-10,2024-10-12 11:49:08.582048364,Low,Closed,Agent_6,59.82,1,Logistics
T301711,2023-06-14,2023-06-16 09:59:20.206107353,Low,Resolved,Agent_10,57.99,1,Other
T301712,2023-08-29,2023-09-04 12:37:16.803767645,Low,Resolved,Agent_8,156.62,0,Technical
T301713,2023-06-08,2023-06-08 05:00:47.733874116,Medium,Closed,Agent_10,5.01,1,Technical
T301714,2025-07-31,2025-07-31 07:11:23.899169506,High,Resolved,Agent_2,7.19,1,HR
T301715,2024-01-02,2024-01-02 10:56:07.310916880,Low,Resolved,Agent_20,10.94,1,Technical
T301716,2023-03-21,2023-03-23 05:35:24.024960041,Low,Resolved,Agent_15,53.59,1,Billing
T301717,2024-01-29,2024-01-29 05:44:58.524400946,Medium,Resolved,Agent_1,5.75,1,Billing
T301718,2023-03-25,2023-03-27 00:34:46.073768691,Medium,Closed,Agent_11,48.58,0,Other
T301719,2025-06-26,2025-06-30 01:25:31.705899253,Medium,Closed,Agent_1,97.43,0,Technical
T301720,2024-04-09,2024-04-09 18:17:21.374213978,Low,Resolved,Agent_16,18.29,1,Logistics
T301721,2023-04-07,2023-04-07 16:08:07.686646694,High,Open,Agent_12,16.14,1,Technical
T301722,2023-02-13,2023-02-13 09:07:55.176113807,High,Resolved,Agent_12,9.13,1,Technical
T301723,2024-11-11,2024-11-11 10:41:01.943288831,Medium,Resolved,Agent_19,10.68,1,Other
T301724,2025-04-08,2025-04-08 05:05:37.221711758,Medium,Resolved,Agent_13,5.09,1,Technical
T301725,2023-08-16,2023-08-18 12:58:00.439654024,Low,Closed,Agent_8,60.97,1,Technical
T301726,2024-07-24,2024-07-24 08:17:49.887873251,Low,Resolved,Agent_2,8.3,1,Technical
T301727,2025-09-20,2025-09-20 15:48:38.574022686,Low,Open,Agent_19,15.81,1,Technical
T301728,2023-08-06,2023-08-11 01:00:08.858435269,Low,Closed,Agent_14,121.0,0,Logistics
T301729,2025-06-05,2025-06-05 08:31:12.770927000,High,Closed,Agent_1,8.52,1,Technical
T301730,2023-06-13,2023-06-13 23:05:48.262727753,High,Closed,Agent_9,23.1,1,Technical
T301731,2023-01-23,2023-01-23 17:30:31.155260781,High,Closed,Agent_19,17.51,1,Billing
T301732,2023-01-31,2023-01-31 11:19:39.753935838,Medium,Resolved,Agent_14,11.33,1,HR
T301733,2022-11-08,2022-11-08 05:54:08.508465748,Medium,Resolved,Agent_4,5.9,1,Logistics
T301734,2025-10-13,2025-10-13 02:31:34.582391147,Medium,Resolved,Agent_2,2.53,1,Logistics
T301735,2024-02-22,2024-02-23 14:48:58.883112089,High,Resolved,Agent_10,38.82,0,Billing
T301736,2023-02-16,2023-02-16 09:25:20.653977216,Medium,Resolved,Agent_15,9.42,1,Technical
T301737,2023-06-25,2023-06-27 05:40:15.630634028,Low,Closed,Agent_1,53.67,1,Billing
T301738,2025-07-09,2025-07-10 07:27:01.888146599,Medium,Closed,Agent_11,31.45,1,Technical
T301739,2024-04-12,2024-04-12 10:34:19.465804202,Low,Resolved,Agent_16,10.57,1,Technical
T301740,2024-07-21,2024-07-22 04:24:16.673397023,Medium,Closed,Agent_13,28.4,1,Other
T301741,2025-07-19,2025-07-19 01:00:00.000000000,Low,Closed,Agent_8,1.0,1,Other
T301742,2025-10-10,2025-10-10 12:59:57.130749370,Medium,Resolved,Agent_9,13.0,1,Logistics
T301743,2022-12-24,2022-12-24 20:42:27.536160900,Low,Resolved,Agent_15,20.71,1,Technical
T301744,2024-11-18,2024-11-23 09:36:49.534809990,Low,Resolved,Agent_5,129.61,0,Technical
T301745,2024-01-01,2024-01-09 12:59:01.340675530,Low,Escalated,Agent_20,204.98,0,Billing
T301746,2024-03-12,2024-03-12 16:18:01.101527374,Low,Closed,Agent_18,16.3,1,HR
T301747,2023-10-12,2023-10-13 21:11:51.441403466,Low,Resolved,Agent_2,45.2,1,Logistics
T301748,2024-03-25,2024-03-25 16:24:29.629243007,High,Resolved,Agent_5,16.41,1,Logistics
T301749,2024-01-15,2024-01-15 02:32:41.940591367,High,Resolved,Agent_20,2.54,1,HR
T301750,2025-05-10,2025-05-12 07:41:41.292815911,Low,Open,Agent_16,55.69,1,Other
T301751,2024-10-22,2024-10-22 14:18:14.834786665,Low,Resolved,Agent_16,14.3,1,Technical
T301752,2023-06-16,2023-06-16 04:26:20.172684818,Medium,Resolved,Agent_4,4.44,1,Technical
T301753,2025-07-24,2025-07-24 11:24:35.373042075,Critical,Resolved,Agent_20,11.41,0,Other
T301754,2024-07-02,2024-07-02 16:45:17.379449652,Medium,Resolved,Agent_11,16.75,1,Logistics
T301755,2025-02-05,2025-02-05 16:54:45.547782802,Low,Closed,Agent_20,16.91,1,HR
T301756,2024-12-29,2024-12-30 00:53:48.525175834,Low,Resolved,Agent_16,24.9,1,Technical
T301757,2023-12-01,2023-12-01 12:47:33.061504746,Medium,Closed,Agent_12,12.79,1,Technical
T301758,2025-02-05,2025-02-06 11:16:32.924342690,Medium,Resolved,Agent_6,35.28,1,Technical
T301759,2025-06-14,2025-06-18 08:33:17.953443971,Low,Resolved,Agent_16,104.55,0,Technical
T301760,2024-05-18,2024-05-18 15:29:41.596293468,Medium,Closed,Agent_19,15.49,1,HR
T301761,2023-04-05,2023-04-05 18:42:57.466868668,Low,Closed,Agent_11,18.72,1,Technical
T301762,2024-12-31,2024-12-31 15:35:27.745850841,High,Resolved,Agent_12,15.59,1,Other
T301763,2024-03-17,2024-03-19 08:34:18.639639286,Medium,Resolved,Agent_4,56.57,0,Technical
T301764,2024-12-20,2024-12-20 02:54:26.008551101,Medium,Resolved,Agent_13,2.91,1,Billing
T301765,2023-09-30,2023-10-03 04:29:38.009311720,Low,Resolved,Agent_2,76.49,0,Billing
T301766,2024-03-05,2024-03-06 15:05:58.291549216,Low,Closed,Agent_19,39.1,1,Technical
T301767,2023-09-24,2023-09-25 00:15:48.939907979,High,Open,Agent_11,24.26,0,Logistics
T301768,2022-11-01,2022-11-02 10:38:40.578111165,Low,Open,Agent_1,34.64,1,Billing
T301769,2024-07-19,2024-07-20 23:37:56.583971144,Medium,Resolved,Agent_9,47.63,1,Technical
T301770,2023-05-06,2023-05-06 19:24:16.313035383,Medium,Closed,Agent_10,19.4,1,Logistics
T301771,2023-07-27,2023-07-27 01:52:41.496140666,High,Resolved,Agent_3,1.88,1,Billing
T301772,2023-03-03,2023-03-03 01:00:00.000000000,Low,Resolved,Agent_8,1.0,1,Billing
T301773,2024-05-05,2024-05-05 23:13:22.383443820,Medium,Resolved,Agent_16,23.22,1,Technical
T301774,2024-06-10,2024-06-10 21:31:20.174859288,Medium,Resolved,Agent_4,21.52,1,Logistics
T301775,2023-10-02,2023-10-02 11:19:41.791552934,Low,Open,Agent_11,11.33,1,Other
T301776,2023-11-25,2023-11-25 22:48:57.867336710,High,Closed,Agent_8,22.82,1,Logistics
T301777,2023-08-31,2023-09-01 00:16:39.594811989,High,Resolved,Agent_7,24.28,0,Other
T301778,2025-05-02,2025-05-05 06:15:59.380120937,Low,Closed,Agent_20,78.27,0,Technical
T301779,2025-02-26,2025-02-28 18:11:38.251047733,Medium,Escalated,Agent_15,66.19,0,Technical
T301780,2025-06-29,2025-06-30 09:54:54.145615892,Low,Resolved,Agent_8,33.92,1,HR
T301781,2023-06-14,2023-06-15 05:04:50.082337426,Medium,Resolved,Agent_10,29.08,1,HR
T301782,2024-03-27,2024-03-29 08:21:31.553066590,Medium,Closed,Agent_19,56.36,0,Logistics
T301783,2025-08-06,2025-08-06 14:37:20.248567643,Medium,Open,Agent_5,14.62,1,Technical
T301784,2022-11-29,2022-11-30 22:14:45.021467347,Low,Closed,Agent_3,46.25,1,Billing
T301785,2024-06-26,2024-06-26 17:15:26.788033508,Medium,Resolved,Agent_7,17.26,1,Technical
T301786,2025-06-22,2025-06-30 04:17:43.462853538,Low,Resolved,Agent_6,196.3,0,Billing
T301787,2025-07-08,2025-07-08 13:48:51.324239853,Medium,Resolved,Agent_17,13.81,1,Billing
T301788,2024-07-07,2024-07-07 18:18:09.856409170,Low,Escalated,Agent_10,18.3,1,Logistics
T301789,2025-08-03,2025-08-03 23:50:17.345375318,Medium,Closed,Agent_20,23.84,1,Billing
T301790,2025-08-09,2025-08-09 03:57:13.138425850,High,Resolved,Agent_15,3.95,1,Technical
T301791,2024-10-25,2024-10-28 21:32:46.978562951,Low,Closed,Agent_2,93.55,0,Other
T301792,2024-02-15,2024-02-17 05:28:03.829033234,Medium,Escalated,Agent_1,53.47,0,Technical
T301793,2024-09-19,2024-09-19 20:18:53.717737101,Low,Resolved,Agent_12,20.31,1,Billing
T301794,2023-09-11,2023-09-11 10:38:59.403331739,Medium,Closed,Agent_13,10.65,1,Logistics
T301795,2025-04-27,2025-04-27 02:10:28.719413356,Medium,Closed,Agent_12,2.17,1,HR
T301796,2024-05-10,2024-05-10 14:11:13.681514251,Low,Resolved,Agent_12,14.19,1,Technical
T301797,2025-05-30,2025-05-30 03:22:30.395458694,Low,Resolved,Agent_7,3.38,1,HR
T301798,2023-08-06,2023-08-06 16:59:16.108645002,High,Closed,Agent_7,16.99,1,Technical
T301799,2025-02-17,2025-02-17 02:23:09.887951859,High,Resolved,Agent_6,2.39,1,Logistics
T301800,2023-11-02,2023-11-02 01:58:24.313106797,Medium,Resolved,Agent_13,1.97,1,Billing
T301801,2023-09-27,2023-09-27 08:36:59.916279416,Low,Open,Agent_9,8.62,1,Technical
T301802,2023-12-02,2023-12-02 11:22:11.469269566,Medium,Resolved,Agent_16,11.37,1,Technical
T301803,2024-12-27,2024-12-27 13:10:36.656563470,Medium,Resolved,Agent_2,13.18,1,Logistics
T301804,2023-11-20,2023-11-24 13:50:47.959201257,Low,Resolved,Agent_11,109.85,0,Logistics
T301805,2024-05-11,2024-05-11 01:58:04.014126855,Critical,Resolved,Agent_3,1.97,1,HR
T301806,2025-09-19,2025-09-21 12:42:51.383086512,Low,Resolved,Agent_9,60.71,1,Billing
T301807,2023-07-21,2023-07-23 06:04:14.144640434,Medium,Resolved,Agent_12,54.07,0,Logistics
T301808,2023-12-13,2023-12-14 22:37:39.571195604,Medium,Resolved,Agent_2,46.63,1,Billing
T301809,2025-06-01,2025-06-01 05:19:28.338436768,Medium,Escalated,Agent_19,5.32,1,Technical
T301810,2025-07-17,2025-07-17 15:44:58.316171550,Low,Resolved,Agent_6,15.75,1,Technical
T301811,2025-10-02,2025-10-02 02:41:14.374191371,Low,Resolved,Agent_18,2.69,1,Billing
T301812,2025-02-24,2025-02-24 15:50:47.746233700,Medium,Escalated,Agent_13,15.85,1,Billing
T301813,2025-09-25,2025-09-26 00:56:37.849937962,Low,Closed,Agent_14,24.94,1,HR
T301814,2025-10-03,2025-10-03 09:27:27.029391028,High,Open,Agent_8,9.46,1,Technical
T301815,2025-10-20,2025-10-20 03:40:24.887392943,Critical,Closed,Agent_9,3.67,1,Technical
T301816,2025-03-24,2025-03-26 15:53:24.830447719,Low,Closed,Agent_13,63.89,1,Logistics
T301817,2024-03-11,2024-03-13 05:11:31.235899815,Low,Resolved,Agent_17,53.19,1,Technical
T301818,2023-04-07,2023-04-07 13:25:55.600264600,Medium,Resolved,Agent_6,13.43,1,Billing
T301819,2023-07-29,2023-07-29 01:00:00.000000000,Medium,Closed,Agent_20,1.0,1,Technical
T301820,2023-09-09,2023-09-09 05:03:19.942981744,High,Resolved,Agent_10,5.06,1,Billing
T301821,2023-10-11,2023-10-11 18:48:28.414693587,Low,Resolved,Agent_11,18.81,1,Other
T301822,2023-02-25,2023-02-25 02:14:47.509891013,Medium,Resolved,Agent_10,2.25,1,Other
T301823,2025-08-17,2025-08-17 17:24:41.979224468,Low,Resolved,Agent_6,17.41,1,Technical
T301824,2023-04-23,2023-04-27 08:54:41.879613715,Medium,Resolved,Agent_6,104.91,0,Technical
T301825,2024-11-18,2024-11-19 17:19:21.380836974,Medium,Resolved,Agent_15,41.32,1,Technical
T301826,2023-04-04,2023-04-05 14:49:26.092989516,Medium,Resolved,Agent_7,38.82,1,Billing
T301827,2024-06-17,2024-06-20 16:57:56.238975818,Low,Resolved,Agent_12,88.97,0,Technical
T301828,2023-09-06,2023-09-10 00:08:14.013132287,Low,Resolved,Agent_20,96.14,0,Billing
T301829,2023-06-22,2023-06-22 09:26:44.410567516,Medium,Open,Agent_9,9.45,1,Logistics
T301830,2023-04-11,2023-04-11 04:40:04.489414795,High,Resolved,Agent_1,4.67,1,Technical
T301831,2024-09-21,2024-09-21 09:50:36.882225602,Medium,Resolved,Agent_16,9.84,1,Technical
T301832,2023-08-19,2023-08-20 16:57:42.979273945,Medium,Resolved,Agent_18,40.96,1,Billing
T301833,2023-03-07,2023-03-08 14:18:22.385512845,Medium,Resolved,Agent_7,38.31,1,Technical
T301834,2024-09-23,2024-09-23 01:00:00.000000000,Medium,Closed,Agent_18,1.0,1,Billing
T301835,2024-06-24,2024-06-29 23:00:42.701004161,Low,Closed,Agent_8,143.01,0,Other
T301836,2023-11-23,2023-11-23 16:08:26.521621764,Low,Resolved,Agent_15,16.14,1,Technical
T301837,2024-12-19,2024-12-19 23:36:46.740272139,Medium,Resolved,Agent_6,23.61,1,Billing
T301838,2023-07-07,2023-07-09 01:01:40.513801873,Low,Resolved,Agent_12,49.03,1,Technical
T301839,2023-04-30,2023-04-30 02:53:17.679266797,Medium,Resolved,Agent_15,2.89,1,Billing
T301840,2025-10-20,2025-10-21 04:33:27.674947433,Medium,Open,Agent_15,28.56,1,Technical
T301841,2024-09-26,2024-09-27 12:36:28.776046224,Low,Escalated,Agent_10,36.61,1,Billing
T301842,2023-08-08,2023-08-09 21:18:31.580007336,Low,Resolved,Agent_9,45.31,1,Technical
T301843,2023-08-24,2023-08-24 03:33:12.867607627,Critical,Resolved,Agent_14,3.55,1,Technical
T301844,2024-09-21,2024-09-21 19:34:40.465330933,High,Resolved,Agent_14,19.58,1,Logistics
T301845,2024-05-15,2024-05-17 00:23:53.920902452,Low,Resolved,Agent_17,48.4,1,Technical
T301846,2025-09-16,2025-09-16 05:08:39.173700994,Medium,Resolved,Agent_11,5.14,1,HR
T301847,2023-09-07,2023-09-09 19:04:05.735582356,Low,Closed,Agent_6,67.07,1,Other
T301848,2025-03-24,2025-03-25 09:31:03.670438468,Low,Resolved,Agent_12,33.52,1,Other
T301849,2023-11-25,2023-11-25 01:00:00.000000000,Medium,Resolved,Agent_17,1.0,1,Technical
T301850,2022-11-06,2022-11-06 06:01:38.019238488,High,Resolved,Agent_5,6.03,1,Logistics
T301851,2024-10-03,2024-10-04 00:39:28.836895260,Low,Resolved,Agent_6,24.66,1,Technical
T301852,2025-08-07,2025-08-10 05:35:53.896270851,Low,Resolved,Agent_3,77.6,0,Technical
T301853,2024-04-13,2024-04-13 06:23:48.159945890,Medium,Resolved,Agent_1,6.4,1,HR
T301854,2023-04-08,2023-04-08 14:27:32.295691839,Medium,Resolved,Agent_18,14.46,1,Billing
T301855,2025-06-09,2025-06-09 01:00:00.000000000,Critical,Resolved,Agent_14,1.0,1,Technical
T301856,2023-06-18,2023-06-20 03:10:33.700196445,Medium,Resolved,Agent_12,51.18,0,Technical
T301857,2024-09-22,2024-09-23 04:09:36.907117594,Low,Resolved,Agent_12,28.16,1,Billing
T301858,2023-03-13,2023-03-16 21:13:09.863428833,Low,Resolved,Agent_11,93.22,0,HR
T301859,2025-06-06,2025-06-08 06:16:48.560925188,Low,Closed,Agent_19,54.28,1,Technical
T301860,2023-04-08,2023-04-08 18:30:05.155658248,Low,Resolved,Agent_3,18.5,1,Logistics
T301861,2024-04-16,2024-04-18 11:52:05.161562009,Low,Closed,Agent_2,59.87,1,Other
T301862,2024-09-11,2024-09-12 06:22:12.401631350,Low,Closed,Agent_7,30.37,1,Logistics
T301863,2023-08-22,2023-08-22 20:02:04.617726035,Low,Resolved,Agent_12,20.03,1,HR
T301864,2025-05-25,2025-05-25 13:13:43.819334493,High,Resolved,Agent_19,13.23,1,Billing
T301865,2025-01-29,2025-01-31 23:27:28.855932726,Low,Resolved,Agent_13,71.46,1,Technical
T301866,2023-08-08,2023-08-08 14:00:02.165081475,High,Resolved,Agent_19,14.0,1,Technical
T301867,2025-10-23,2025-10-24 05:49:54.671408256,Low,Closed,Agent_4,29.83,1,Logistics
T301868,2023-10-25,2023-10-25 03:36:07.385930059,High,Resolved,Agent_12,3.6,1,Billing
T301869,2025-08-09,2025-08-10 15:54:27.373459648,Medium,Resolved,Agent_4,39.91,1,Logistics
T301870,2025-02-24,2025-02-24 20:25:50.305810167,Low,Open,Agent_13,20.43,1,Billing
T301871,2024-08-09,2024-08-09 22:46:52.199040350,Medium,Resolved,Agent_20,22.78,1,Billing
T301872,2022-11-01,2022-11-01 05:52:58.660748884,Low,Closed,Agent_7,5.88,1,Technical
T301873,2023-09-11,2023-09-13 16:42:39.272087461,Low,Resolved,Agent_6,64.71,1,Logistics
T301874,2024-02-24,2024-02-27 01:20:17.226412273,Medium,Closed,Agent_12,73.34,0,Other
T301875,2024-08-15,2024-08-15 14:19:01.387133422,Medium,Resolved,Agent_12,14.32,1,Logistics
T301876,2025-02-25,2025-02-25 09:32:18.157398216,High,Closed,Agent_16,9.54,1,Technical
T301877,2024-12-28,2024-12-29 03:34:11.888035367,High,Closed,Agent_13,27.57,0,Technical
T301878,2023-09-10,2023-09-11 14:04:07.769131336,Medium,Closed,Agent_17,38.07,1,Billing
